AEZ,lat_r,lon_r,x,y,n_years,years_single,cluster_within_aez,dist_to_medoid,year_rule_ok,method,cluster_id,cluster_missing
AEZ3,-13.7787,131.1005,12649399.584032658,-1741340.9724431166,1,2007,14,1582.7860995027538,TRUE,CLARA,AEZ3_CLARA_14,FALSE
AEZ3,-13.7594,131.0835,12647759.317268392,-1738947.7484361636,1,2007,14,3700.9053998874647,TRUE,CLARA,AEZ3_CLARA_14,FALSE
AEZ3,-13.7592,131.089,12648289.991809772,-1738922.9471795803,1,2007,14,3275.090871305663,TRUE,CLARA,AEZ3_CLARA_14,FALSE
AEZ3,-13.7788,131.1652,12655642.246364892,-1741353.3720659523,1,2007,15,1402.366068274257,TRUE,CLARA,AEZ3_CLARA_15,FALSE
AEZ3,-13.7976,131.1805,12657118.48645273,-1743684.4092136605,1,2007,15,1668.0381049665386,TRUE,CLARA,AEZ3_CLARA_15,FALSE
AEZ3,-13.8032,131.1873,12657774.593158435,-1744378.7253258033,1,2007,15,2512.7744668262862,TRUE,CLARA,AEZ3_CLARA_15,FALSE
AEZ3,-13.7819,131.1879,12657832.484926589,-1741737.757807839,1,2007,15,1009.7115356290095,TRUE,CLARA,AEZ3_CLARA_15,FALSE
AEZ3,-14.6294,132.2059,12756055.518222,-1846633.6104163504,1,2006,0,791.9536285039727,FALSE,CLARA,NA,TRUE
AEZ3,-14.6301,132.2069,12756152.00450225,-1846720.0902524514,1,2006,0,788.8213804384715,FALSE,CLARA,NA,TRUE
AEZ3,-14.632,132.2047,12755939.734685699,-1846954.8198807088,1,2006,0,473.1020842718368,FALSE,CLARA,NA,TRUE
AEZ3,-14.6324,132.2053,12755997.626453847,-1847004.2363921097,1,2006,0,487.94546493397644,FALSE,CLARA,NA,TRUE
AEZ3,-14.6353,132.2034,12755814.30252137,-1847362.5034734278,1,2006,0,238.17265286064944,FALSE,CLARA,NA,TRUE
AEZ3,-14.636,132.2042,12755891.491545571,-1847448.9810428103,1,2006,0,345.51244687466675,FALSE,CLARA,NA,TRUE
AEZ3,-14.6346,132.2011,12755592.384076793,-1847276.0256350706,1,2006,0,0,FALSE,CLARA,NA,TRUE
AEZ3,-14.6359,132.2006,12755544.14093667,-1847436.627120798,1,2006,0,167.69089953440277,FALSE,CLARA,NA,TRUE
AEZ3,-14.6334,132.1995,12755438.006028393,-1847127.7772864145,1,2006,0,214.0330691899986,FALSE,CLARA,NA,TRUE
AEZ3,-14.6351,132.1985,12755341.519748142,-1847337.7955470574,1,2006,0,258.35718185537127,FALSE,CLARA,NA,TRUE
AEZ3,-13.7924,131.1877,12657813.187670536,-1743039.6725639454,1,2006,15,1379.4097882163,TRUE,CLARA,AEZ3_CLARA_15,FALSE
AEZ3,-13.7686,131.1882,12657861.43081066,-1740088.583896875,1,2006,15,2185.7557253566233,TRUE,CLARA,AEZ3_CLARA_15,FALSE
AEZ3,-13.7857,131.1848,12657533.377457809,-1742208.9335466651,1,2006,15,688.0143306990515,TRUE,CLARA,AEZ3_CLARA_15,FALSE
AEZ3,-13.7903,131.1843,12657485.134317685,-1742779.2941784214,1,2006,15,966.8423541812846,TRUE,CLARA,AEZ3_CLARA_15,FALSE
AEZ3,-13.7867,131.1883,12657871.079438686,-1742332.9259200878,1,2006,15,1046.652743584125,TRUE,CLARA,AEZ3_CLARA_15,FALSE
AEZ3,-13.7843,131.1779,12656867.622124078,-1742035.3433543844,1,2006,15,0,TRUE,CLARA,AEZ3_CLARA_15,FALSE
AEZ3,-13.7828,131.1575,12654899.302006958,-1741849.3527370805,1,2006,15,1977.0879072977978,TRUE,CLARA,AEZ3_CLARA_15,FALSE
AEZ3,-13.7843,131.1688,12655989.596973794,-1742035.3433543844,1,2006,15,878.0251502841711,TRUE,CLARA,AEZ3_CLARA_15,FALSE
AEZ3,-13.7725,131.1629,12655420.327920314,-1740572.1857258803,1,2006,15,2058.0307961976896,TRUE,CLARA,AEZ3_CLARA_15,FALSE
AEZ3,-13.7809,131.1677,12655883.462065518,-1741613.7629504653,1,2006,15,1070.654499749157,TRUE,CLARA,AEZ3_CLARA_15,FALSE
AEZ3,-13.7894,131.1394,12653152.900334418,-1742667.7027428132,1,2006,14,2863.368982806617,TRUE,CLARA,AEZ3_CLARA_14,FALSE
AEZ3,-13.709,131.1963,12658642.969680695,-1732697.1790629893,1,2007,0,2332.320857478479,FALSE,CLARA,NA,TRUE
AEZ3,-13.7106,131.2056,12659540.292087028,-1732895.6299565644,1,2007,0,1537.0683848088622,FALSE,CLARA,NA,TRUE
AEZ3,-13.7053,131.22,12660929.694522642,-1732238.25632499,1,2007,0,0,FALSE,CLARA,NA,TRUE
AEZ3,-13.7051,131.2364,12662512.069518754,-1732213.4494897954,1,2007,0,1582.569432092921,FALSE,CLARA,NA,TRUE
AEZ3,-13.707,131.2371,12662579.609914932,-1732449.1135930368,1,2007,0,1663.3344790529281,FALSE,CLARA,NA,TRUE
AEZ3,-13.6809,131.2394,12662801.528359508,-1729211.6705947118,1,2007,0,3558.6490548467887,FALSE,CLARA,NA,TRUE
AEZ3,-13.6804,131.2412,12662975.203663958,-1729149.6471958011,1,2007,0,3704.5396475295574,FALSE,CLARA,NA,TRUE
AEZ3,-13.7144,131.4489,12683015.404072072,-1733366.9455468582,1,2008,0,1421.356793297358,FALSE,CLARA,NA,TRUE
AEZ3,-13.71,131.4546,12683565.375869501,-1732821.2110259016,1,2008,0,958.1506222782871,FALSE,CLARA,NA,TRUE
AEZ3,-13.7071,131.4539,12683497.835473327,-1732461.5169154264,1,2008,0,610.4555714908109,FALSE,CLARA,NA,TRUE
AEZ3,-13.703,131.4504,12683160.133492446,-1731952.9764776311,1,2008,0,0,FALSE,CLARA,NA,TRUE
AEZ3,-13.6913,131.4431,12682455.783646613,-1730501.728169442,1,2008,0,1613.1430058571736,FALSE,CLARA,NA,TRUE
AEZ3,-13.6908,131.4353,12681703.19066066,-1730439.7074426436,1,2008,0,2100.6345677784543,FALSE,CLARA,NA,TRUE
AEZ3,-13.6986,131.4339,12681568.109868307,-1731407.2161427985,1,2008,0,1682.9716464910998,FALSE,CLARA,NA,TRUE
AEZ3,-13.7062,131.4327,12681452.326332007,-1732349.8868286277,1,2008,0,1753.3234510422797,FALSE,CLARA,NA,TRUE
AEZ3,-13.7527,131.3616,12674592.151806168,-1738116.8950938394,1,2008,0,2925.637170415416,FALSE,CLARA,NA,TRUE
AEZ3,-13.7347,131.3812,12676483.282899085,-1735884.6370347615,1,2008,0,0,FALSE,CLARA,NA,TRUE
AEZ3,-13.7374,131.4001,12678306.873595826,-1736219.4864001372,1,2008,0,1854.078511480152,FALSE,CLARA,NA,TRUE
AEZ3,-13.7482,131.3975,12678056.009267176,-1737558.8462544591,1,2008,0,2297.0513142301684,FALSE,CLARA,NA,TRUE
AEZ3,-13.7526,131.3763,12676010.500125855,-1738104.4941221015,1,2008,0,2269.645135010487,FALSE,CLARA,NA,TRUE
AEZ3,-13.7517,131.3808,12676444.688386984,-1737992.8851441208,1,2008,0,2108.6013437777597,FALSE,CLARA,NA,TRUE
AEZ3,-13.7094,131.3898,12677313.064909244,-1732746.791909921,1,2008,0,3245.7064272463144,FALSE,CLARA,NA,TRUE
AEZ3,-13.711,131.3735,12675740.338541154,-1732945.2424740512,1,2008,0,3031.832235219436,FALSE,CLARA,NA,TRUE
AEZ3,-13.7881,131.1903,12658064.051999189,-1742506.5143732985,1,2007,15,1285.8641355614357,TRUE,CLARA,AEZ3_CLARA_15,FALSE
AEZ3,-24.9821,31.681,3056781.844628652,-3089480.8455178766,1,2006,0,7060.961817008906,FALSE,CLARA,NA,TRUE
AEZ3,-24.9928,31.8154,3069749.6006943733,-3090721.074184419,1,2006,0,6020.788512483666,FALSE,CLARA,NA,TRUE
AEZ3,-24.993,31.753,3063728.856806717,-3090744.2550235703,1,2006,0,0,FALSE,CLARA,NA,TRUE
AEZ3,-24.9426,31.7098,3059560.6494998788,-3084901.517650233,1,2006,0,7177.153486346064,FALSE,CLARA,NA,TRUE
AEZ3,12.0922,1.7956,173250.7648185098,1531515.2245718075,1,2008,21,3453.698197702968,TRUE,CLARA,AEZ3_CLARA_21,FALSE
AEZ3,12.0964,1.7978,173463.03463506178,1532039.447709317,1,2008,21,2888.1960797901856,TRUE,CLARA,AEZ3_CLARA_21,FALSE
AEZ3,12.1024,1.7979,173472.68326308683,1532788.323984753,1,2008,21,2213.3957403961494,TRUE,CLARA,AEZ3_CLARA_21,FALSE
AEZ3,12.1088,1.8004,173713.8989637141,1533587.1072852241,1,2008,21,1415.8932710007468,TRUE,CLARA,AEZ3_CLARA_21,FALSE
AEZ3,12.1177,1.8095,174591.92411399726,1534697.8843062033,1,2008,21,0,TRUE,CLARA,AEZ3_CLARA_21,FALSE
AEZ3,12.1256,1.8114,174775.24804647392,1535683.8246805998,1,2008,21,1002.8390130443845,TRUE,CLARA,AEZ3_CLARA_21,FALSE
AEZ3,12.0768,1.819,175508.54377638074,1529593.004456678,1,2008,22,1423.5348303200744,TRUE,CLARA,AEZ3_CLARA_22,FALSE
AEZ3,12.0754,1.8592,179387.2922424668,1529418.2518302414,1,2008,22,4111.4141549695005,TRUE,CLARA,AEZ3_CLARA_22,FALSE
AEZ3,12.093,1.922,185446.63064222308,1531615.0772165528,1,2008,23,6134.744925826181,TRUE,CLARA,AEZ3_CLARA_23,FALSE
AEZ3,12.044,1.7869,172411.334180327,1525498.5663974946,1,2008,22,4060.990743123634,TRUE,CLARA,AEZ3_CLARA_22,FALSE
AEZ3,11.6353,1.9967,192654.15577696508,1474439.924009499,1,2008,24,0,TRUE,CLARA,AEZ3_CLARA_24,FALSE
AEZ3,11.994,1.801,173771.7907318646,1519256.107770767,1,2008,25,0,TRUE,CLARA,AEZ3_CLARA_25,FALSE
AEZ3,11.9926,1.8017,173839.33112804027,1519081.3026767846,1,2008,25,187.39937566009442,TRUE,CLARA,AEZ3_CLARA_25,FALSE
AEZ3,11.9737,1.8123,174862.08569869978,1516721.3474218505,1,2008,0,706.1186083519638,FALSE,CLARA,NA,TRUE
AEZ3,11.9392,1.8424,177766.32273425173,1512413.077929599,1,2008,27,1796.568910823421,TRUE,CLARA,AEZ3_CLARA_27,FALSE
AEZ3,11.9502,1.8304,176608.48737124098,1513786.7871868652,1,2008,27,0,TRUE,CLARA,AEZ3_CLARA_27,FALSE
AEZ3,12.1426,1.8254,176126.05596998648,1537805.3719883065,1,2008,28,1295.5243522065925,TRUE,CLARA,AEZ3_CLARA_28,FALSE
AEZ3,12.1561,1.8389,177428.6207533736,1539490.0361445807,1,2008,28,2250.295348768764,TRUE,CLARA,AEZ3_CLARA_28,FALSE
AEZ3,12.1941,1.8689,180323.2091609005,1544231.6061687556,1,2008,29,0,TRUE,CLARA,AEZ3_CLARA_29,FALSE
AEZ3,12.0654,1.8186,175469.94926428038,1528169.9929048028,1,2008,22,0,TRUE,CLARA,AEZ3_CLARA_22,FALSE
AEZ3,12.0644,1.8225,175846.24575725888,1528045.1645159607,1,2008,22,396.4608143168971,TRUE,CLARA,AEZ3_CLARA_22,FALSE
AEZ3,11.6516,2.0753,200237.97740468555,1476477.6899327014,1,2008,30,1089.7643130928939,TRUE,CLARA,AEZ3_CLARA_30,FALSE
AEZ3,12.0164,1.9384,187029.00563833778,1522052.868958571,1,2008,31,6930.3943013616945,TRUE,CLARA,AEZ3_CLARA_31,FALSE
AEZ3,11.977,2.0018,193146.23580624463,1517133.4147003768,1,2008,31,932.9189927060887,TRUE,CLARA,AEZ3_CLARA_31,FALSE
AEZ3,12.1642,1.9207,185321.19847789695,1540500.7946542732,1,2008,32,1269.4195658741432,TRUE,CLARA,AEZ3_CLARA_32,FALSE
AEZ3,12.1607,1.9271,185938.71067150266,1540064.0508312667,1,2008,32,522.9664726568964,TRUE,CLARA,AEZ3_CLARA_32,FALSE
AEZ3,12.1575,1.9306,186276.4126523808,1539664.7372907572,1,2008,32,0,TRUE,CLARA,AEZ3_CLARA_32,FALSE
AEZ3,12.0025,1.794,173096.38677010834,1520317.4054288715,1,2008,25,1257.9837958630665,TRUE,CLARA,AEZ3_CLARA_25,FALSE
AEZ3,11.9986,1.789,172613.95536885384,1519830.4611394894,1,2008,25,1292.4645140200134,TRUE,CLARA,AEZ3_CLARA_25,FALSE
AEZ3,11.9741,1.8196,175566.4355445313,1516771.295231993,1,2008,0,0,FALSE,CLARA,NA,TRUE
AEZ3,11.9468,1.8431,177833.86313042737,1513362.191948632,1,2008,27,1296.852677651538,TRUE,CLARA,AEZ3_CLARA_27,FALSE
AEZ3,11.9318,1.8376,177303.18858904744,1511488.9156719279,1,2008,27,2400.588111522334,TRUE,CLARA,AEZ3_CLARA_27,FALSE
AEZ3,11.6132,2.0936,202003.67633327693,1471676.877744302,1,2008,30,5281.150600289031,TRUE,CLARA,AEZ3_CLARA_30,FALSE
AEZ3,11.9215,2.3388,225662.11225079678,1510202.540812362,1,2008,33,2004.308633417627,TRUE,CLARA,AEZ3_CLARA_33,FALSE
AEZ3,11.9402,2.3224,224079.73725468206,1512537.9628354304,1,2008,34,1671.0669996015718,TRUE,CLARA,AEZ3_CLARA_34,FALSE
AEZ3,11.9516,2.3122,223095.57719612287,1513961.6190100948,1,2008,34,89.52042471046855,TRUE,CLARA,AEZ3_CLARA_34,FALSE
AEZ3,11.9138,2.3564,227360.27078321256,1509240.8508598155,1,2008,33,87.95848303545533,TRUE,CLARA,AEZ3_CLARA_33,FALSE
AEZ3,11.898,2.3814,229772.42778948497,1507267.429859904,1,2008,33,3054.3440083608375,TRUE,CLARA,AEZ3_CLARA_33,FALSE
AEZ3,11.8599,2.2754,219544.88208288993,1502508.278206655,2,NA,35,3911.5067688913227,TRUE,CLARA,AEZ3_CLARA_35,FALSE
AEZ3,12.0645,2.0958,202215.94614982893,1528057.6473752626,1,2008,36,0,TRUE,CLARA,AEZ3_CLARA_36,FALSE
AEZ3,12.109,2.2118,213408.35465893295,1533612.0689628676,1,2008,0,0,FALSE,CLARA,NA,TRUE
AEZ3,11.6662,2.1115,203730.780749768,1478302.8292443424,1,2008,38,1041.7656005032304,TRUE,CLARA,AEZ3_CLARA_38,FALSE
AEZ3,11.6767,2.1684,209220.850096044,1479615.371603759,1,2008,38,4652.399620652987,TRUE,CLARA,AEZ3_CLARA_38,FALSE
AEZ3,11.8805,1.9257,185803.62987915138,1505081.5483582304,1,2008,39,0,TRUE,CLARA,AEZ3_CLARA_39,FALSE
AEZ3,11.6842,2.2462,216727.48269956376,1480552.872210294,1,2008,40,7264.173789865201,TRUE,CLARA,AEZ3_CLARA_40,FALSE
AEZ3,11.66,2.079,200594.97664161387,1477527.7815070567,1,2008,30,899.219953779406,TRUE,CLARA,AEZ3_CLARA_30,FALSE
AEZ3,11.7075,2.0477,197574.95606976078,1483465.2162946928,1,2008,41,3194.014683945169,TRUE,CLARA,AEZ3_CLARA_41,FALSE
AEZ3,11.7158,1.9701,190087.62072229123,1484502.603018288,1,2008,42,527.5610343105211,TRUE,CLARA,AEZ3_CLARA_42,FALSE
AEZ3,11.7264,2.0242,195307.5284838647,1485827.41419878,1,2008,41,1678.1992359725311,TRUE,CLARA,AEZ3_CLARA_41,FALSE
AEZ3,11.7467,1.9527,188408.75944592565,1488364.414194042,1,2008,42,3692.0830478095277,TRUE,CLARA,AEZ3_CLARA_42,FALSE
AEZ3,11.7199,1.9688,189962.18855796507,1485015.0358598148,1,2008,42,0,TRUE,CLARA,AEZ3_CLARA_42,FALSE
AEZ3,11.655,2.0857,201241.43471929486,1476902.7307258588,1,2008,30,0,TRUE,CLARA,AEZ3_CLARA_30,FALSE
AEZ3,11.6703,2.1209,204637.7517841264,1478815.3515455418,1,2008,38,0,TRUE,CLARA,AEZ3_CLARA_38,FALSE
AEZ3,11.6767,2.1626,208661.2296705888,1479615.371603759,1,2008,38,4102.244068360867,TRUE,CLARA,AEZ3_CLARA_38,FALSE
AEZ3,11.8922,2.1115,203730.780749768,1506542.9814515258,1,2008,43,561.2216344300267,TRUE,CLARA,AEZ3_CLARA_43,FALSE
AEZ3,11.6337,2.0342,196272.39128637366,1474239.8916353,1,2008,24,3623.760636724349,TRUE,CLARA,AEZ3_CLARA_24,FALSE
AEZ3,11.8023,1.9064,183941.44467030914,1495312.1113711798,1,2008,44,0,TRUE,CLARA,AEZ3_CLARA_44,FALSE
AEZ3,11.7002,1.9773,190782.3219400977,1482552.7908436493,1,2008,42,2595.2397353848364,TRUE,CLARA,AEZ3_CLARA_42,FALSE
AEZ3,11.6494,1.9909,192094.53535150984,1476202.6608367024,1,2008,24,1849.4367095324737,TRUE,CLARA,AEZ3_CLARA_24,FALSE
AEZ3,11.8794,2.1174,204300.04980324826,1504944.145518715,1,2008,43,1164.0335974155198,TRUE,CLARA,AEZ3_CLARA_43,FALSE
AEZ3,11.8384,2.1468,207136.74644262463,1499822.381734675,1,2008,0,0,FALSE,CLARA,NA,TRUE
AEZ3,11.8292,2.1894,211247.06198131284,1498673.004986293,1,2008,46,0,TRUE,CLARA,AEZ3_CLARA_46,FALSE
AEZ3,11.8226,2.2331,215463.51242827703,1497848.4288989196,1,2008,46,4296.321693678482,TRUE,CLARA,AEZ3_CLARA_46,FALSE
AEZ3,11.9772,2.0958,202215.94614982893,1517158.3883171822,1,2008,47,264.72425519989116,TRUE,CLARA,AEZ3_CLARA_47,FALSE
AEZ3,11.9701,2.1519,207628.82647190423,1516271.813888336,1,2008,47,5284.027142156304,TRUE,CLARA,AEZ3_CLARA_47,FALSE
AEZ3,12.0139,2.0499,197787.22588631278,1521740.7416674274,1,2008,0,0,FALSE,CLARA,NA,TRUE
AEZ3,11.8555,2.1095,203537.80818926622,1501958.6231413614,1,2008,43,4153.800517637181,TRUE,CLARA,AEZ3_CLARA_43,FALSE
AEZ3,11.8152,2.035,196349.5803105744,1496923.8811584448,1,2008,49,3242.4885425289685,TRUE,CLARA,AEZ3_CLARA_49,FALSE
AEZ3,11.8328,2.0116,194091.80135270345,1499122.7655921655,1,2008,49,104.053210976705,TRUE,CLARA,AEZ3_CLARA_49,FALSE
AEZ3,11.9148,2.0023,193194.47894637007,1509365.747160417,1,2008,31,8274.357343378313,TRUE,CLARA,AEZ3_CLARA_31,FALSE
AEZ3,11.8741,1.9225,185494.87378234856,1504282.1060780333,1,2008,39,856.9937494985454,TRUE,CLARA,AEZ3_CLARA_39,FALSE
AEZ3,11.8709,1.9419,187366.70761921591,1503882.3780768514,1,2008,39,1970.0815681661193,TRUE,CLARA,AEZ3_CLARA_39,FALSE
AEZ3,12.2341,1.8812,181509.99040798654,1549222.0171416309,1,2008,29,5129.585890364776,TRUE,CLARA,AEZ3_CLARA_29,FALSE
AEZ3,12.3467,1.8842,181799.44924873923,1563266.0639998934,1,2008,50,9138.093191301936,TRUE,CLARA,AEZ3_CLARA_50,FALSE
AEZ3,12.3042,1.9949,192480.48047251342,1557965.935669454,1,2008,51,1473.8288155358766,TRUE,CLARA,AEZ3_CLARA_51,FALSE
AEZ3,12.3178,2.0166,194574.23275395794,1559662.0677890317,1,2008,51,1320.4755014303512,TRUE,CLARA,AEZ3_CLARA_51,FALSE
AEZ3,11.856,2.0163,194545.28686988266,1502021.0843791012,1,2008,49,2839.65318497876,TRUE,CLARA,AEZ3_CLARA_49,FALSE
AEZ3,12.3435,2.0654,199282.76323020164,1562867.0246681112,1,2008,51,6944.619161501403,TRUE,CLARA,AEZ3_CLARA_51,FALSE
AEZ3,12.2541,1.9127,184549.30823588974,1551716.946757922,1,2008,52,2511.308345362211,TRUE,CLARA,AEZ3_CLARA_52,FALSE
