sample_id,phylo_div,SR
SC1_2012__Power 1 9 101__2008-09-18,21,10
SC1_2012__Power 1 9 102__2008-09-18,17,7
SC1_2012__Power 1 9 103__2008-09-19,12,5
SC1_2012__Power 1 9 104__2008-09-19,7,2
SC1_2012__Power 1 9 105__2008-09-19,11,4
SC1_2012__Power 1 9 106__2008-09-19,13,5
SC1_2012__Power 1 9 107__2008-09-19,13,5
SC1_2012__Power 1 9 108__2008-09-19,7,2
SC1_2012__Power 1 9 97__2008-09-18,17,8
SC1_2012__Power 1 9 98__2008-09-18,18,8
SC1_2012__Power 1 9 99__2008-09-18,17,7
SC1_2012__Schuepp 1  10__2010-01-17,9,5
SC1_2012__Schuepp 1  11__2010-01-17,8,4
SC1_2012__Schuepp 1  12__2010-01-17,9,5
SC1_2012__Schuepp 1  13__2010-01-17,8,4
SC1_2012__Schuepp 1  14__2010-01-17,8,4
SC1_2012__Schuepp 1  15__2010-01-17,8,4
SC1_2012__Schuepp 1  1__2010-01-17,8,4
SC1_2012__Schuepp 1  2__2010-01-17,10,6
SC1_2012__Schuepp 1  3__2010-01-17,8,4
SC1_2012__Schuepp 1  4__2010-01-17,9,5
SC1_2012__Schuepp 1  5__2010-01-17,8,4
SC1_2012__Schuepp 1  6__2010-01-17,8,4
SC1_2012__Schuepp 1  7__2010-01-17,7,3
SC1_2012__Schuepp 1  8__2010-01-17,9,5
SC1_2012__Schuepp 1  9__2010-01-17,8,4
SC1_2013__Alignier 1 1 10__2008-05-26,24,11
SC1_2013__Alignier 1 1 11__2008-05-26,24,11
SC1_2013__Alignier 1 1 12__2008-05-26,26,12
SC1_2013__Alignier 1 1 13__2008-05-26,28,13
SC1_2013__Alignier 1 1 14__2008-05-26,26,12
SC1_2013__Alignier 1 1 15__2008-05-26,32,15
SC1_2013__Alignier 1 1 16__2008-05-26,22,10
SC1_2013__Alignier 1 1 17__2008-05-26,21,9
SC1_2013__Alignier 1 1 18__2008-05-26,24,11
SC1_2013__Alignier 1 1 19__2008-05-26,22,10
SC1_2013__Alignier 1 1 1__2008-05-26,25,11
SC1_2013__Alignier 1 1 20__2008-05-26,23,10
SC1_2013__Alignier 1 1 2__2008-05-26,22,10
SC1_2013__Alignier 1 1 3__2008-05-26,29,13
SC1_2013__Alignier 1 1 4__2008-05-26,25,12
SC1_2013__Alignier 1 1 5__2008-05-26,26,12
SC1_2013__Alignier 1 1 6__2008-05-26,24,11
SC1_2013__Alignier 1 1 7__2008-05-26,15,6
SC1_2013__Alignier 1 1 8__2008-05-26,23,10
SC1_2013__Alignier 1 1 9__2008-05-26,25,11
SC1_2013__Alignier 1 10 181__2008-06-10,20,9
SC1_2013__Alignier 1 10 182__2008-06-10,19,8
SC1_2013__Alignier 1 10 183__2008-06-10,25,11
SC1_2013__Alignier 1 10 184__2008-06-10,20,9
SC1_2013__Alignier 1 10 185__2008-06-10,22,10
SC1_2013__Alignier 1 10 186__2008-06-10,26,12
SC1_2013__Alignier 1 10 187__2008-06-10,17,7
SC1_2013__Alignier 1 10 188__2008-06-10,19,8
SC1_2013__Alignier 1 10 189__2008-06-10,21,9
SC1_2013__Alignier 1 10 190__2008-06-10,21,9
SC1_2013__Alignier 1 10 191__2008-06-10,21,9
SC1_2013__Alignier 1 10 192__2008-06-10,22,10
SC1_2013__Alignier 1 10 193__2008-06-10,23,10
SC1_2013__Alignier 1 10 194__2008-06-10,20,9
SC1_2013__Alignier 1 10 195__2008-06-10,23,10
SC1_2013__Alignier 1 10 196__2008-06-10,21,9
SC1_2013__Alignier 1 10 197__2008-06-10,19,8
SC1_2013__Alignier 1 10 198__2008-06-10,25,11
SC1_2013__Alignier 1 10 199__2008-06-10,23,11
SC1_2013__Alignier 1 10 200__2008-06-10,21,10
SC1_2013__Alignier 1 11 201__2008-06-09,17,7
SC1_2013__Alignier 1 11 202__2008-06-09,19,8
SC1_2013__Alignier 1 11 203__2008-06-09,17,7
SC1_2013__Alignier 1 11 204__2008-06-09,13,5
SC1_2013__Alignier 1 11 205__2008-06-09,15,6
SC1_2013__Alignier 1 11 206__2008-06-09,21,9
SC1_2013__Alignier 1 11 207__2008-06-09,26,12
SC1_2013__Alignier 1 11 208__2008-06-09,24,11
SC1_2013__Alignier 1 11 209__2008-06-09,17,7
SC1_2013__Alignier 1 11 210__2008-06-09,20,9
SC1_2013__Alignier 1 11 211__2008-06-09,21,9
SC1_2013__Alignier 1 11 212__2008-06-09,18,8
SC1_2013__Alignier 1 11 213__2008-06-09,15,6
SC1_2013__Alignier 1 11 214__2008-06-09,17,7
SC1_2013__Alignier 1 11 215__2008-06-09,20,9
SC1_2013__Alignier 1 11 216__2008-06-09,18,8
SC1_2013__Alignier 1 11 217__2008-06-09,18,8
SC1_2013__Alignier 1 11 218__2008-06-09,20,9
SC1_2013__Alignier 1 11 219__2008-06-09,20,9
SC1_2013__Alignier 1 11 220__2008-06-09,17,7
SC1_2013__Alignier 1 12 221__2008-06-03,13,5
SC1_2013__Alignier 1 12 222__2008-06-03,25,11
SC1_2013__Alignier 1 12 223__2008-06-03,28,14
SC1_2013__Alignier 1 12 224__2008-06-03,23,10
SC1_2013__Alignier 1 12 225__2008-06-03,22,10
SC1_2013__Alignier 1 12 226__2008-06-03,18,8
SC1_2013__Alignier 1 12 227__2008-06-03,19,8
SC1_2013__Alignier 1 12 228__2008-06-03,20,9
SC1_2013__Alignier 1 12 229__2008-06-03,31,14
SC1_2013__Alignier 1 12 230__2008-06-03,32,15
SC1_2013__Alignier 1 12 231__2008-06-03,32,14
SC1_2013__Alignier 1 12 232__2008-06-03,22,9
SC1_2013__Alignier 1 12 233__2008-06-03,23,10
SC1_2013__Alignier 1 12 234__2008-06-03,15,6
SC1_2013__Alignier 1 12 235__2008-06-03,13,5
SC1_2013__Alignier 1 12 236__2008-06-03,30,14
SC1_2013__Alignier 1 12 237__2008-06-03,27,13
SC1_2013__Alignier 1 12 238__2008-06-03,23,10
SC1_2013__Alignier 1 12 239__2008-06-03,20,9
SC1_2013__Alignier 1 12 240__2008-06-03,17,7
SC1_2013__Alignier 1 13 241__2008-06-02,21,9
SC1_2013__Alignier 1 13 242__2008-06-02,19,8
SC1_2013__Alignier 1 13 243__2008-06-02,13,5
SC1_2013__Alignier 1 13 244__2008-06-02,15,6
SC1_2013__Alignier 1 13 245__2008-06-02,15,6
SC1_2013__Alignier 1 13 246__2008-06-02,21,9
SC1_2013__Alignier 1 13 247__2008-06-02,15,6
SC1_2013__Alignier 1 13 248__2008-06-02,21,9
SC1_2013__Alignier 1 13 249__2008-06-02,24,11
SC1_2013__Alignier 1 13 250__2008-06-02,20,9
SC1_2013__Alignier 1 13 251__2008-06-02,23,10
SC1_2013__Alignier 1 13 252__2008-06-02,22,9
SC1_2013__Alignier 1 13 253__2008-06-02,26,11
SC1_2013__Alignier 1 13 254__2008-06-02,26,12
SC1_2013__Alignier 1 13 255__2008-06-02,31,14
SC1_2013__Alignier 1 13 256__2008-06-02,15,6
SC1_2013__Alignier 1 13 257__2008-06-02,15,6
SC1_2013__Alignier 1 13 258__2008-06-02,17,7
SC1_2013__Alignier 1 13 259__2008-06-02,19,8
SC1_2013__Alignier 1 13 260__2008-06-02,17,7
SC1_2013__Alignier 1 14 261__2008-06-02,13,5
SC1_2013__Alignier 1 14 262__2008-05-29,18,8
SC1_2013__Alignier 1 14 263__2008-05-29,22,10
SC1_2013__Alignier 1 14 264__2008-05-29,19,8
SC1_2013__Alignier 1 14 265__2008-05-29,18,8
SC1_2013__Alignier 1 14 266__2008-05-29,18,8
SC1_2013__Alignier 1 14 267__2008-05-29,15,6
SC1_2013__Alignier 1 14 268__2008-05-29,15,6
SC1_2013__Alignier 1 14 269__2008-05-29,15,6
SC1_2013__Alignier 1 14 270__2008-05-29,21,9
SC1_2013__Alignier 1 14 271__2008-05-29,15,6
SC1_2013__Alignier 1 14 272__2008-05-29,11,4
SC1_2013__Alignier 1 14 273__2008-05-29,15,6
SC1_2013__Alignier 1 14 274__2008-05-29,15,6
SC1_2013__Alignier 1 14 275__2008-05-29,21,9
SC1_2013__Alignier 1 14 276__2008-05-29,19,8
SC1_2013__Alignier 1 14 277__2008-05-29,18,8
SC1_2013__Alignier 1 14 278__2008-05-29,27,13
SC1_2013__Alignier 1 14 279__2008-05-29,24,10
SC1_2013__Alignier 1 14 280__2008-05-29,25,12
SC1_2013__Alignier 1 15 281__2008-05-29,15,6
SC1_2013__Alignier 1 15 282__2008-05-29,16,7
SC1_2013__Alignier 1 15 283__2008-05-29,24,11
SC1_2013__Alignier 1 15 284__2008-05-29,20,9
SC1_2013__Alignier 1 15 285__2008-05-29,21,9
SC1_2013__Alignier 1 15 286__2008-05-29,22,10
SC1_2013__Alignier 1 15 287__2008-05-29,16,7
SC1_2013__Alignier 1 15 288__2008-05-29,17,7
SC1_2013__Alignier 1 15 289__2008-05-29,16,7
SC1_2013__Alignier 1 15 290__2008-05-29,18,8
SC1_2013__Alignier 1 15 291__2008-05-29,15,6
SC1_2013__Alignier 1 15 292__2008-05-29,18,8
SC1_2013__Alignier 1 15 293__2008-05-29,19,8
SC1_2013__Alignier 1 15 294__2008-05-29,17,7
SC1_2013__Alignier 1 15 295__2008-05-29,19,8
SC1_2013__Alignier 1 15 296__2008-05-29,11,4
SC1_2013__Alignier 1 15 297__2008-05-29,13,5
SC1_2013__Alignier 1 15 298__2008-05-29,15,6
SC1_2013__Alignier 1 15 299__2008-05-29,13,5
SC1_2013__Alignier 1 15 300__2008-05-29,14,6
SC1_2013__Alignier 1 16 301__2008-06-02,15,6
SC1_2013__Alignier 1 16 302__2008-06-02,19,8
SC1_2013__Alignier 1 16 303__2008-06-02,23,10
SC1_2013__Alignier 1 16 304__2008-06-02,22,10
SC1_2013__Alignier 1 16 305__2008-06-02,23,11
SC1_2013__Alignier 1 16 306__2008-06-02,22,10
SC1_2013__Alignier 1 16 307__2008-06-02,22,10
SC1_2013__Alignier 1 16 308__2008-06-02,22,10
SC1_2013__Alignier 1 16 309__2008-06-02,25,12
SC1_2013__Alignier 1 16 310__2008-06-02,23,11
SC1_2013__Alignier 1 16 311__2008-06-02,19,8
SC1_2013__Alignier 1 16 312__2008-06-02,19,8
SC1_2013__Alignier 1 16 313__2008-06-02,20,9
SC1_2013__Alignier 1 16 314__2008-06-02,15,6
SC1_2013__Alignier 1 16 315__2008-06-02,17,7
SC1_2013__Alignier 1 16 316__2008-06-02,15,6
SC1_2013__Alignier 1 16 317__2008-06-02,15,6
SC1_2013__Alignier 1 16 318__2008-06-02,17,7
SC1_2013__Alignier 1 16 319__2008-06-02,18,8
SC1_2013__Alignier 1 16 320__2008-06-02,13,5
SC1_2013__Alignier 1 17 321__2008-05-28,21,9
SC1_2013__Alignier 1 17 322__2008-05-28,17,7
SC1_2013__Alignier 1 17 323__2008-05-28,23,10
SC1_2013__Alignier 1 17 324__2008-05-28,21,9
SC1_2013__Alignier 1 17 325__2008-05-28,22,10
SC1_2013__Alignier 1 17 326__2008-05-28,16,7
SC1_2013__Alignier 1 17 327__2008-05-28,13,5
SC1_2013__Alignier 1 17 328__2008-05-28,15,6
SC1_2013__Alignier 1 17 329__2008-05-28,23,10
SC1_2013__Alignier 1 17 330__2008-05-28,25,11
SC1_2013__Alignier 1 17 331__2008-05-28,23,10
SC1_2013__Alignier 1 17 332__2008-05-28,24,11
SC1_2013__Alignier 1 17 333__2008-05-28,19,8
SC1_2013__Alignier 1 17 334__2008-05-28,15,6
SC1_2013__Alignier 1 17 335__2008-05-28,17,7
SC1_2013__Alignier 1 17 336__2008-05-28,22,10
SC1_2013__Alignier 1 17 337__2008-05-28,18,8
SC1_2013__Alignier 1 17 338__2008-05-28,23,11
SC1_2013__Alignier 1 17 339__2008-05-28,21,9
SC1_2013__Alignier 1 17 340__2008-05-28,19,8
SC1_2013__Alignier 1 18 341__2008-05-28,24,10
SC1_2013__Alignier 1 18 342__2008-05-28,18,7
SC1_2013__Alignier 1 18 343__2008-05-28,20,8
SC1_2013__Alignier 1 18 344__2008-05-28,19,8
SC1_2013__Alignier 1 18 345__2008-05-28,21,9
SC1_2013__Alignier 1 18 346__2008-05-28,14,6
SC1_2013__Alignier 1 18 347__2008-05-28,19,8
SC1_2013__Alignier 1 18 348__2008-05-28,17,7
SC1_2013__Alignier 1 18 349__2008-05-28,11,4
SC1_2013__Alignier 1 18 350__2008-05-28,13,5
SC1_2013__Alignier 1 18 351__2008-05-28,13,5
SC1_2013__Alignier 1 18 352__2008-05-28,15,6
SC1_2013__Alignier 1 18 353__2008-05-28,13,5
SC1_2013__Alignier 1 18 354__2008-05-28,15,6
SC1_2013__Alignier 1 18 355__2008-05-28,17,7
SC1_2013__Alignier 1 18 356__2008-05-28,15,6
SC1_2013__Alignier 1 18 357__2008-05-28,17,7
SC1_2013__Alignier 1 18 358__2008-05-28,16,7
SC1_2013__Alignier 1 18 359__2008-05-28,13,5
SC1_2013__Alignier 1 18 360__2008-05-28,17,7
SC1_2013__Alignier 1 19 361__2008-05-29,19,8
SC1_2013__Alignier 1 19 362__2008-05-29,17,7
SC1_2013__Alignier 1 19 363__2008-05-29,17,7
SC1_2013__Alignier 1 19 364__2008-05-29,21,9
SC1_2013__Alignier 1 19 365__2008-05-29,19,8
SC1_2013__Alignier 1 19 366__2008-05-29,15,6
SC1_2013__Alignier 1 19 367__2008-05-29,13,5
SC1_2013__Alignier 1 19 368__2008-05-29,15,6
SC1_2013__Alignier 1 19 369__2008-05-29,11,4
SC1_2013__Alignier 1 19 370__2008-05-29,11,4
SC1_2013__Alignier 1 19 371__2008-05-29,13,5
SC1_2013__Alignier 1 19 372__2008-05-29,14,6
SC1_2013__Alignier 1 19 373__2008-05-29,16,7
SC1_2013__Alignier 1 19 374__2008-05-29,14,6
SC1_2013__Alignier 1 19 375__2008-05-29,13,5
SC1_2013__Alignier 1 19 376__2008-05-29,13,5
SC1_2013__Alignier 1 19 377__2008-05-29,18,8
SC1_2013__Alignier 1 19 378__2008-05-29,18,8
SC1_2013__Alignier 1 19 379__2008-05-29,16,7
SC1_2013__Alignier 1 19 380__2008-05-29,18,8
SC1_2013__Alignier 1 2 21__2008-05-26,29,13
SC1_2013__Alignier 1 2 22__2008-05-26,25,11
SC1_2013__Alignier 1 2 23__2008-05-26,31,14
SC1_2013__Alignier 1 2 24__2008-05-26,37,17
SC1_2013__Alignier 1 2 25__2008-05-26,33,16
SC1_2013__Alignier 1 2 26__2008-05-26,31,15
SC1_2013__Alignier 1 2 27__2008-05-26,26,12
SC1_2013__Alignier 1 2 28__2008-05-26,25,12
SC1_2013__Alignier 1 2 29__2008-05-26,21,9
SC1_2013__Alignier 1 2 30__2008-05-26,20,9
SC1_2013__Alignier 1 2 31__2008-05-26,18,8
SC1_2013__Alignier 1 2 32__2008-05-26,23,10
SC1_2013__Alignier 1 2 33__2008-05-26,19,8
SC1_2013__Alignier 1 2 34__2008-05-26,19,8
SC1_2013__Alignier 1 2 35__2008-05-26,11,4
SC1_2013__Alignier 1 2 36__2008-05-26,13,5
SC1_2013__Alignier 1 2 37__2008-05-26,15,7
SC1_2013__Alignier 1 2 38__2008-05-26,19,9
SC1_2013__Alignier 1 2 39__2008-05-26,16,7
SC1_2013__Alignier 1 2 40__2008-05-26,19,8
SC1_2013__Alignier 1 20 381__2008-05-28,19,8
SC1_2013__Alignier 1 20 382__2008-05-28,23,10
SC1_2013__Alignier 1 20 383__2008-05-28,22,10
SC1_2013__Alignier 1 20 384__2008-05-28,17,7
SC1_2013__Alignier 1 20 385__2008-05-28,23,10
SC1_2013__Alignier 1 20 386__2008-05-28,17,7
SC1_2013__Alignier 1 20 387__2008-05-28,13,5
SC1_2013__Alignier 1 20 388__2008-05-28,17,7
SC1_2013__Alignier 1 20 389__2008-05-28,17,7
SC1_2013__Alignier 1 20 390__2008-05-28,17,7
SC1_2013__Alignier 1 20 391__2008-05-28,17,7
SC1_2013__Alignier 1 20 392__2008-05-28,17,7
SC1_2013__Alignier 1 20 393__2008-05-28,23,10
SC1_2013__Alignier 1 20 394__2008-05-28,18,8
SC1_2013__Alignier 1 20 395__2008-05-28,13,5
SC1_2013__Alignier 1 20 396__2008-05-28,15,6
SC1_2013__Alignier 1 20 397__2008-05-28,17,7
SC1_2013__Alignier 1 20 398__2008-05-28,19,8
SC1_2013__Alignier 1 20 399__2008-05-28,17,7
SC1_2013__Alignier 1 20 400__2008-05-28,15,6
SC1_2013__Alignier 1 21 401__2008-05-28,11,4
SC1_2013__Alignier 1 21 402__2008-05-28,15,6
SC1_2013__Alignier 1 21 403__2008-05-28,13,5
SC1_2013__Alignier 1 21 404__2008-05-28,17,7
SC1_2013__Alignier 1 21 405__2008-05-28,17,7
SC1_2013__Alignier 1 21 406__2008-05-28,15,6
SC1_2013__Alignier 1 21 407__2008-05-28,13,5
SC1_2013__Alignier 1 21 408__2008-05-28,17,7
SC1_2013__Alignier 1 21 409__2008-05-28,13,5
SC1_2013__Alignier 1 21 410__2008-05-28,11,4
SC1_2013__Alignier 1 21 411__2008-05-28,17,7
SC1_2013__Alignier 1 21 412__2008-05-28,17,7
SC1_2013__Alignier 1 21 413__2008-05-28,13,5
SC1_2013__Alignier 1 21 414__2008-05-28,15,6
SC1_2013__Alignier 1 21 415__2008-05-28,11,4
SC1_2013__Alignier 1 21 416__2008-05-28,15,6
SC1_2013__Alignier 1 21 417__2008-05-28,12,5
SC1_2013__Alignier 1 21 418__2008-05-28,17,7
SC1_2013__Alignier 1 21 419__2008-05-28,11,4
SC1_2013__Alignier 1 21 420__2008-05-28,16,7
SC1_2013__Alignier 1 22 421__2008-06-11,20,9
SC1_2013__Alignier 1 22 422__2008-06-11,18,8
SC1_2013__Alignier 1 22 423__2008-06-11,21,9
SC1_2013__Alignier 1 22 424__2008-06-11,22,10
SC1_2013__Alignier 1 22 425__2008-06-11,22,10
SC1_2013__Alignier 1 22 426__2008-06-11,22,10
SC1_2013__Alignier 1 22 427__2008-06-11,26,12
SC1_2013__Alignier 1 22 428__2008-06-11,20,9
SC1_2013__Alignier 1 22 429__2008-06-11,20,9
SC1_2013__Alignier 1 22 430__2008-06-11,23,10
SC1_2013__Alignier 1 22 431__2008-06-11,19,8
SC1_2013__Alignier 1 22 432__2008-06-11,20,9
SC1_2013__Alignier 1 22 433__2008-06-11,20,9
SC1_2013__Alignier 1 22 434__2008-06-11,17,7
SC1_2013__Alignier 1 22 435__2008-06-11,19,8
SC1_2013__Alignier 1 22 436__2008-06-11,20,9
SC1_2013__Alignier 1 22 437__2008-06-11,21,10
SC1_2013__Alignier 1 22 438__2008-06-11,21,9
SC1_2013__Alignier 1 22 439__2008-06-11,20,9
SC1_2013__Alignier 1 22 440__2008-06-11,22,10
SC1_2013__Alignier 1 23 441__2008-06-20,17,7
SC1_2013__Alignier 1 23 442__2008-06-20,15,6
SC1_2013__Alignier 1 23 443__2008-06-20,15,6
SC1_2013__Alignier 1 23 444__2008-06-20,17,7
SC1_2013__Alignier 1 23 445__2008-06-20,17,7
SC1_2013__Alignier 1 23 446__2008-06-20,17,7
SC1_2013__Alignier 1 23 447__2008-06-20,17,7
SC1_2013__Alignier 1 23 448__2008-06-20,15,6
SC1_2013__Alignier 1 23 449__2008-06-20,15,6
SC1_2013__Alignier 1 23 450__2008-06-20,17,7
SC1_2013__Alignier 1 23 451__2008-06-20,17,7
SC1_2013__Alignier 1 23 452__2008-06-20,20,9
SC1_2013__Alignier 1 23 453__2008-06-20,19,8
SC1_2013__Alignier 1 23 454__2008-06-20,21,9
SC1_2013__Alignier 1 23 455__2008-06-20,17,7
SC1_2013__Alignier 1 23 456__2008-06-20,19,8
SC1_2013__Alignier 1 23 457__2008-06-20,17,7
SC1_2013__Alignier 1 23 458__2008-06-20,18,7
SC1_2013__Alignier 1 23 459__2008-06-20,18,7
SC1_2013__Alignier 1 23 460__2008-06-20,18,7
SC1_2013__Alignier 1 24 461__2008-06-11,17,7
SC1_2013__Alignier 1 24 462__2008-06-11,17,7
SC1_2013__Alignier 1 24 463__2008-06-11,15,6
SC1_2013__Alignier 1 24 464__2008-06-11,13,5
SC1_2013__Alignier 1 24 465__2008-06-11,13,5
SC1_2013__Alignier 1 24 466__2008-06-11,11,4
SC1_2013__Alignier 1 24 467__2008-06-11,16,7
SC1_2013__Alignier 1 24 468__2008-06-11,15,6
SC1_2013__Alignier 1 24 469__2008-06-11,17,7
SC1_2013__Alignier 1 24 470__2008-06-11,21,9
SC1_2013__Alignier 1 24 471__2008-06-11,22,10
SC1_2013__Alignier 1 24 472__2008-06-11,20,9
SC1_2013__Alignier 1 24 473__2008-06-11,23,10
SC1_2013__Alignier 1 24 474__2008-06-11,19,8
SC1_2013__Alignier 1 24 475__2008-06-11,20,9
SC1_2013__Alignier 1 24 476__2008-06-11,15,6
SC1_2013__Alignier 1 24 477__2008-06-11,19,8
SC1_2013__Alignier 1 24 478__2008-06-11,21,9
SC1_2013__Alignier 1 24 479__2008-06-11,15,6
SC1_2013__Alignier 1 24 480__2008-06-11,15,6
SC1_2013__Alignier 1 25 481__2008-06-07,16,7
SC1_2013__Alignier 1 25 482__2008-06-07,18,8
SC1_2013__Alignier 1 25 483__2008-06-07,21,10
SC1_2013__Alignier 1 25 484__2008-06-07,19,9
SC1_2013__Alignier 1 25 485__2008-06-07,19,8
SC1_2013__Alignier 1 25 486__2008-06-07,25,11
SC1_2013__Alignier 1 25 487__2008-06-07,20,9
SC1_2013__Alignier 1 25 488__2008-06-07,22,10
SC1_2013__Alignier 1 25 489__2008-06-07,23,10
SC1_2013__Alignier 1 25 490__2008-06-07,25,12
SC1_2013__Alignier 1 25 491__2008-06-07,32,15
SC1_2013__Alignier 1 25 492__2008-06-07,27,13
SC1_2013__Alignier 1 25 493__2008-06-07,36,18
SC1_2013__Alignier 1 25 494__2008-06-07,29,14
SC1_2013__Alignier 1 25 495__2008-06-07,24,11
SC1_2013__Alignier 1 25 496__2008-06-07,27,12
SC1_2013__Alignier 1 25 497__2008-06-07,26,12
SC1_2013__Alignier 1 25 498__2008-06-07,26,12
SC1_2013__Alignier 1 25 499__2008-06-07,23,10
SC1_2013__Alignier 1 25 500__2008-06-07,33,17
SC1_2013__Alignier 1 26 501__2008-06-05,22,9
SC1_2013__Alignier 1 26 502__2008-06-05,25,11
SC1_2013__Alignier 1 26 503__2008-06-05,30,14
SC1_2013__Alignier 1 26 504__2008-06-05,33,15
SC1_2013__Alignier 1 26 505__2008-06-05,21,9
SC1_2013__Alignier 1 26 506__2008-06-05,19,8
SC1_2013__Alignier 1 26 507__2008-06-05,20,8
SC1_2013__Alignier 1 26 508__2008-06-05,23,11
SC1_2013__Alignier 1 26 509__2008-06-05,31,15
SC1_2013__Alignier 1 26 510__2008-06-05,27,12
SC1_2013__Alignier 1 26 511__2008-06-05,21,9
SC1_2013__Alignier 1 26 512__2008-06-05,23,10
SC1_2013__Alignier 1 26 513__2008-06-05,20,8
SC1_2013__Alignier 1 26 514__2008-06-05,24,10
SC1_2013__Alignier 1 26 515__2008-06-05,26,12
SC1_2013__Alignier 1 26 516__2008-06-05,25,12
SC1_2013__Alignier 1 26 517__2008-06-05,27,13
SC1_2013__Alignier 1 26 518__2008-06-05,17,7
SC1_2013__Alignier 1 26 519__2008-06-05,26,12
SC1_2013__Alignier 1 26 520__2008-06-05,31,15
SC1_2013__Alignier 1 27 521__2008-06-05,21,9
SC1_2013__Alignier 1 27 522__2008-06-05,21,9
SC1_2013__Alignier 1 27 523__2008-06-05,21,9
SC1_2013__Alignier 1 27 524__2008-06-05,28,13
SC1_2013__Alignier 1 27 525__2008-06-05,20,9
SC1_2013__Alignier 1 27 526__2008-06-05,21,9
SC1_2013__Alignier 1 27 527__2008-06-05,18,8
SC1_2013__Alignier 1 27 528__2008-06-05,26,12
SC1_2013__Alignier 1 27 529__2008-06-05,27,12
SC1_2013__Alignier 1 27 530__2008-06-05,28,13
SC1_2013__Alignier 1 27 531__2008-06-05,27,12
SC1_2013__Alignier 1 27 532__2008-06-05,23,10
SC1_2013__Alignier 1 27 533__2008-06-05,27,12
SC1_2013__Alignier 1 27 534__2008-06-05,29,13
SC1_2013__Alignier 1 27 535__2008-06-05,35,17
SC1_2013__Alignier 1 27 536__2008-06-05,35,16
SC1_2013__Alignier 1 27 537__2008-06-05,32,15
SC1_2013__Alignier 1 27 538__2008-06-05,38,19
SC1_2013__Alignier 1 27 539__2008-06-05,34,16
SC1_2013__Alignier 1 27 540__2008-06-05,33,15
SC1_2013__Alignier 1 28 541__2008-06-10,15,6
SC1_2013__Alignier 1 28 542__2008-06-10,15,6
SC1_2013__Alignier 1 28 543__2008-06-10,17,7
SC1_2013__Alignier 1 28 544__2008-06-10,19,8
SC1_2013__Alignier 1 28 545__2008-06-10,19,8
SC1_2013__Alignier 1 28 546__2008-06-10,21,9
SC1_2013__Alignier 1 28 547__2008-06-10,19,8
SC1_2013__Alignier 1 28 548__2008-06-10,22,10
SC1_2013__Alignier 1 28 549__2008-06-10,22,10
SC1_2013__Alignier 1 28 550__2008-06-10,23,10
SC1_2013__Alignier 1 28 551__2008-06-10,29,14
SC1_2013__Alignier 1 28 552__2008-06-10,28,14
SC1_2013__Alignier 1 28 553__2008-06-10,27,12
SC1_2013__Alignier 1 28 554__2008-06-10,29,14
SC1_2013__Alignier 1 28 555__2008-06-10,19,8
SC1_2013__Alignier 1 28 556__2008-06-10,17,7
SC1_2013__Alignier 1 28 557__2008-06-10,23,10
SC1_2013__Alignier 1 28 558__2008-06-10,24,11
SC1_2013__Alignier 1 28 559__2008-06-10,24,11
SC1_2013__Alignier 1 28 560__2008-06-10,25,11
SC1_2013__Alignier 1 3 41__2008-05-26,16,7
SC1_2013__Alignier 1 3 42__2008-05-26,26,12
SC1_2013__Alignier 1 3 43__2008-05-26,28,14
SC1_2013__Alignier 1 3 44__2008-05-26,28,14
SC1_2013__Alignier 1 3 45__2008-05-26,26,12
SC1_2013__Alignier 1 3 46__2008-05-26,21,9
SC1_2013__Alignier 1 3 47__2008-05-26,18,8
SC1_2013__Alignier 1 3 48__2008-05-26,18,8
SC1_2013__Alignier 1 3 49__2008-05-26,16,7
SC1_2013__Alignier 1 3 50__2008-05-26,18,8
SC1_2013__Alignier 1 3 51__2008-05-26,15,6
SC1_2013__Alignier 1 3 52__2008-05-26,14,6
SC1_2013__Alignier 1 3 53__2008-05-26,18,8
SC1_2013__Alignier 1 3 54__2008-05-26,15,6
SC1_2013__Alignier 1 3 55__2008-05-26,28,13
SC1_2013__Alignier 1 3 56__2008-05-26,24,11
SC1_2013__Alignier 1 3 57__2008-05-26,23,11
SC1_2013__Alignier 1 3 58__2008-05-26,23,11
SC1_2013__Alignier 1 3 59__2008-05-26,30,16
SC1_2013__Alignier 1 3 60__2008-05-26,26,13
SC1_2013__Alignier 1 4 61__2008-06-03,15,6
SC1_2013__Alignier 1 4 62__2008-06-03,25,11
SC1_2013__Alignier 1 4 63__2008-06-03,21,9
SC1_2013__Alignier 1 4 64__2008-06-03,25,11
SC1_2013__Alignier 1 4 65__2008-06-03,25,11
SC1_2013__Alignier 1 4 66__2008-06-03,17,7
SC1_2013__Alignier 1 4 67__2008-06-03,19,8
SC1_2013__Alignier 1 4 68__2008-06-03,22,10
SC1_2013__Alignier 1 4 69__2008-06-03,18,8
SC1_2013__Alignier 1 4 70__2008-06-03,21,9
SC1_2013__Alignier 1 4 71__2008-06-03,21,9
SC1_2013__Alignier 1 4 72__2008-06-03,17,7
SC1_2013__Alignier 1 4 73__2008-06-03,19,8
SC1_2013__Alignier 1 4 74__2008-06-03,19,8
SC1_2013__Alignier 1 4 75__2008-06-03,19,8
SC1_2013__Alignier 1 4 76__2008-06-03,19,8
SC1_2013__Alignier 1 4 77__2008-06-03,17,7
