GENUS_SPECIES,taxonomic_class
Elaeagnus umbellata,Magnoliopsida
Acer pensylvanicum,Magnoliopsida
Betula alleghaniensis,Magnoliopsida
Abies balsamea,Pinopsida
Fraxinus americana,Magnoliopsida
Sorbus americana,Magnoliopsida
Tsuga canadensis,Pinopsida
Cornus alternifolia,Magnoliopsida
Campostoma anamolum,Actinopteri
Etheostoma spectabile,Actinopteri
Phoxinus erythrogaster,Actinopteri
Cyprinella lutrensis,Actinopteri
Noturus exilis,Actinopteri
Phenocobius mirabilis,Magnoliopsida
Notropis stramineus,Actinopteri
Lepomis humilis,Actinopteri
Moxostoma microlepidotum,Actinopteri
Daphnia pulicaria,Branchiopoda
Notholca acuminata,Eurotatoria
Keratella quadrata,Eurotatoria
Conochiloides natans,Eurotatoria
Cyclopoida copepodites,Hexanauplia
Daphnia mendotae,Branchiopoda
Copepod nauplii,Arfiviricetes
Polyarthra dolichoptera,Eurotatoria
Skistodiaptomus oregonensis,Hexanauplia
Trichocerca pusilla,Eurotatoria
Leptodiaptomus siciloides,Hexanauplia
Acanthocyclops vernalis,Hexanauplia
Aglaodiaptomus clavipes,Hexanauplia
Calanoida copepodites,Hexanauplia
Diacyclops thomasi,Hexanauplia
Diaphanosoma birgei,Branchiopoda
Leptodora kindti,Branchiopoda
Brachionus calyciflorus,Eurotatoria
Ascomorpha ovalis,Eurotatoria
Daphnia retrocurva,Branchiopoda
Conochilus unicornis,Eurotatoria
Notholca labis,Eurotatoria
Collotheca ,Eurotatoria
Eubosmina coregoni,Branchiopoda
Filinia ,Eurotatoria
Notholca squamula,Eurotatoria
Kellicottia bostoniensis,Eurotatoria
Trichocerca similis,Eurotatoria
Ascomorpha ecaudis,Eurotatoria
Alona ,Branchiopoda
Asplanchna brightwelli,Eurotatoria
Brachionus ,Eurotatoria
Filinia terminalis,Eurotatoria
Ergasilus ,Hexanauplia
Lecane luna,Eurotatoria
Tropocyclops prasinus,Hexanauplia
Lepadella ,Eurotatoria
Polyarthra remata,Eurotatoria
Polyarthra euryptera,Eurotatoria
Polyarthra vulgaris,Eurotatoria
Trichocerca multicrinis,Eurotatoria
Daphnia parvula,Branchiopoda
Ploesoma ,Eurotatoria
Monostyla lunaris,Eurotatoria
Monostyla ,Eurotatoria
Brachionus angularis,Eurotatoria
Ascomorpha ,Eurotatoria
Trichocerca porcellus,Eurotatoria
Trichocerca cylindrica,Eurotatoria
Monostyla bulla,Eurotatoria
Monostyla crenata,Eurotatoria
Collotheca pelagica,Eurotatoria
Anuraeopsis ,Eurotatoria
Eucyclops serrulatus,Hexanauplia
Euchlanis ,Eurotatoria
Brachionus bidentata,Eurotatoria
Eucyclops elegans,Hexanauplia
Conochilus ,Eurotatoria
Leptodiaptomus sicilis,Hexanauplia
Brachionus urceolaris,Eurotatoria
Eucyclops ,Hexanauplia
Leydigia quadrangularis,Branchiopoda
Asplanchna herrickii,Eurotatoria
Unidentified rotifer,Insecta
Brachionus caudatus,Eurotatoria
Ceriodaphnia lacustris,Branchiopoda
Ploesoma hudsoni,Eurotatoria
Monostyla quadridentata,Eurotatoria
Keratella testudo,Eurotatoria
Lophocharis oxysternon,Insecta
Brachionus rubens,Eurotatoria
Daphnia ambigua,Branchiopoda
Chydorus ,Branchiopoda
Sinobosmina fryei,Branchiopoda
Cyclopoid ,Copepoda
Acanthocyclops ,Hexanauplia
Camptocercus rectirostris,Branchiopoda
Simocephalus ,Branchiopoda
Bythotrephes longimanusa,Branchiopoda
Tropocyclops ,Hexanauplia
Acroperus harpae,Branchiopoda
Pleuroxus procurvus,Branchiopoda
Leydigia acanthocercoides,Branchiopoda
Leydigia ,Branchiopoda
Bouteloua eriopoda,Magnoliopsida
Bouteloua gracilis,Magnoliopsida
Bouteloua hirsuta,Magnoliopsida
Quercus grisea,Magnoliopsida
Gaura coccinea,Magnoliopsida
Dasyochloa pulchella,Magnoliopsida
Muhlenbergia torreyi,Magnoliopsida
Sporobolus cryptandrus,Magnoliopsida
Descurainia pinnata,Magnoliopsida
Dalea jamesii,Magnoliopsida
Echinomastus intertextus,Magnoliopsida
Bouteloua curtipendula,Magnoliopsida
Fallugia paradoxa,Magnoliopsida
Lycurus phleoides,Magnoliopsida
Muhlenbergia montana,Magnoliopsida
Opuntia phaeacantha,Magnoliopsida
Machaeranthera pinnatifida,Magnoliopsida
Aristida divaricata,Magnoliopsida
Dalea nana,Magnoliopsida
Muhlenbergia porteri,Magnoliopsida
Aristida purpurea,Magnoliopsida
Cylindropuntia imbricata,Magnoliopsida
Krascheninnikovia lanata,Magnoliopsida
Yucca baccata,Magnoliopsida
Penstemon fendleri,Magnoliopsida
Plantago patagonica,Magnoliopsida
Sphaeralcea wrightii,Magnoliopsida
Sporobolus contractus,Magnoliopsida
Nolina microcarpa,Magnoliopsida
Hesperostipa neomexicana,Magnoliopsida
Arabis fendleri,Magnoliopsida
Brickellia brachyphylla,Magnoliopsida
Dalea formosa,Magnoliopsida
Bahia dissecta,Magnoliopsida
Cercocarpus montanus,Magnoliopsida
Chenopodium graveolens,Magnoliopsida
Chamaesyce fendleri,Magnoliopsida
Glandularia bipinnatifida,Magnoliopsida
Eriogonum wrightii,Magnoliopsida
Pectis angustifolia,Magnoliopsida
Rhus trilobata,Magnoliopsida
Melampodium leucanthum,Magnoliopsida
Artemisia ludoviciana,Magnoliopsida
Mahonia haematocarpa,Magnoliopsida
Astragalus nuttallianus,Magnoliopsida
Sporobolus flexuosus,Magnoliopsida
Pleuraphis jamesii,Magnoliopsida
Cymopterus montanus,Magnoliopsida
Allium macropetalum,Magnoliopsida
Senecio flaccidus,Magnoliopsida
Mammillaria heyderi,Magnoliopsida
Salsola tragus,Magnoliopsida
Sphaeralcea leptophylla,Magnoliopsida
Hymenoxys richardsonii,Magnoliopsida
Opuntia engelmannii,Magnoliopsida
Scleropogon brevifolius,Magnoliopsida
Sporobolus airoides,Magnoliopsida
Grusonia clavata,Magnoliopsida
Muhlenbergia repens,Magnoliopsida
Erigeron flagellaris,Magnoliopsida
Polygala alba,Magnoliopsida
Escobaria vivipara,Magnoliopsida
Lycium pallidum,Magnoliopsida
Muhlenbergia arenicola,Magnoliopsida
Stephanomeria pauciflora,Magnoliopsida
Chamaesaracha coronopus,Magnoliopsida
Asclepias latifolia,Magnoliopsida
Sphaeralcea coccinea,Magnoliopsida
Solanum elaeagnifolium,Magnoliopsida
Chamaesyce serpyllifolia,Magnoliopsida
Lesquerella ovalifolia,Magnoliopsida
Funastrum cynanchoides,Magnoliopsida
Euphorbia exstipulata,Magnoliopsida
Viola nephrophylla,Magnoliopsida
Sanvitalia abertii,Magnoliopsida
Draba cuneifolia,Magnoliopsida
Festuca arizonica,Magnoliopsida
Gilia mexicana,Magnoliopsida
Cirsium neomexicanum,Magnoliopsida
Poa bigelovii,Magnoliopsida
Thelypodium wrightii,Magnoliopsida
Cryptantha crassisepala,Magnoliopsida
Lappula occidentalis,Magnoliopsida
Phacelia integrifolia,Magnoliopsida
Portulaca oleracea,Magnoliopsida
Lesquerella fendleri,Magnoliopsida
Echinocereus pectinatus,Magnoliopsida
Dalea brachystachya,Magnoliopsida
Chamaesyce lata,Magnoliopsida
Zinnia grandiflora,Magnoliopsida
PF4 ,Bacilli
PF3 ,Bacilli
Aristida adscensionis,Magnoliopsida
Mirabilis linearis,Magnoliopsida
Poa fendleriana,Magnoliopsida
Panicum obtusum,Magnoliopsida
Mammillaria wrightii,Magnoliopsida
Eriogonum polycladon,Magnoliopsida
Mentzelia multiflora,Magnoliopsida
Chamaesyce serrula,Magnoliopsida
Chamaesyce revoluta,Magnoliopsida
Malacothrix fendleri,Magnoliopsida
Mirabilis multiflora,Magnoliopsida
Lupinus brevicaulis,Magnoliopsida
Astragalus missouriensis,Magnoliopsida
Erodium cicutarium,Magnoliopsida
Lesquerella pinetorum,Magnoliopsida
Schkuhria multiflora,Magnoliopsida
Quercus turbinella,Magnoliopsida
Chamaesyce chaetocalyx,Magnoliopsida
Pennellia longifolia,Magnoliopsida
Ageratina herbacea,Magnoliopsida
Muhlenbergia pauciflora,Magnoliopsida
Penstemon barbatus,Magnoliopsida
Nerisyrenia camporum,Magnoliopsida
Aristida ,Magnoliopsida
Pinus edulis,Pinopsida
Astragalus ,Magnoliopsida
Salvia subincisa,Magnoliopsida
Acalypha neomexicana,Magnoliopsida
Echinocereus coccineus,Magnoliopsida
Physalis hederifolia,Magnoliopsida
Baccharis pteronioides,Magnoliopsida
Convolvulus equitans,Magnoliopsida
Sphaeralcea polychroma,Magnoliopsida
Bouteloua barbata,Magnoliopsida
Chamaesaracha coniodes,Magnoliopsida
Kallstroemia parviflora,Magnoliopsida
Ipomoea cristulata,Magnoliopsida
Nama dichotomum,Magnoliopsida
Quercus palaeolithicola,Magnoliopsida
Drymaria glandulosa,Magnoliopsida
Brickellia californica,Magnoliopsida
Juniperus monosperma,Pinopsida
Opuntia ,Magnoliopsida
Solanum jamesii,Magnoliopsida
Lotus plebeius,Magnoliopsida
Munroa squarrosa,Magnoliopsida
Amaranthus palmeri,Magnoliopsida
Hedeoma nana,Magnoliopsida
Eragrostis cilianensis,Magnoliopsida
Echinocereus fendleri,Magnoliopsida
Ipomopsis laxiflora,Magnoliopsida
Heterosperma pinnatum,Magnoliopsida
Portulaca halimoides,Magnoliopsida
Hedeoma oblongifolia,Magnoliopsida
Mirabilis albida,Magnoliopsida
Eragrostis mexicana,Magnoliopsida
Funastrum crispum,Magnoliopsida
Muhlenbergia fragilis,Magnoliopsida
Sporobolus ,Magnoliopsida
Tetraneuris argentea,Magnoliopsida
Physalis ,Magnoliopsida
Mirabilis oxybaphoides,Magnoliopsida
Panicum hirticaule,Magnoliopsida
Ipomoea costellata,Magnoliopsida
Phemeranthus longipes,Magnoliopsida
Phacelia ,Magnoliopsida
Amaranthus ,Magnoliopsida
Physalis longifolia,Magnoliopsida
Tragia ramosa,Magnoliopsida
Sisymbrium altissimum,Magnoliopsida
Ipomopsis pumila,Magnoliopsida
Mollugo cerviana,Magnoliopsida
Vulpia octoflora,Magnoliopsida
Boerhavia spicata,Magnoliopsida
Selinocarpus diffusus,Magnoliopsida
Hybanthus verticillatus,Magnoliopsida
Dalea ,Magnoliopsida
Erigeron divergens,Magnoliopsida
Quercus ,Magnoliopsida
Enneapogon desvauxii,Magnoliopsida
Gutierrezia wrightii,Magnoliopsida
Cymopterus acaulis,Magnoliopsida
Yucca glauca,Magnoliopsida
Sphaeralcea hastulata,Magnoliopsida
Chenopodium incanum,Magnoliopsida
Rhus microphylla,Magnoliopsida
Cryptantha cinerea,Magnoliopsida
Ipomopsis longiflora,Magnoliopsida
Machaeranthera gracilis,Magnoliopsida
Convolvulus arvensis,Magnoliopsida
Muhlenbergia arenacea,Magnoliopsida
Hoffmannseggia glauca,Magnoliopsida
Tragus racemosus,Magnoliopsida
Thuja occidentalis,Pinopsida
Ammophila breviligulata,Magnoliopsida
Panicum amarum,Magnoliopsida
Spartina patens,Magnoliopsida
Solanum carolinense,Magnoliopsida
Lepidium virginicum,Magnoliopsida
Conyza canadensis,Magnoliopsida
Juncus dichotomus,Magnoliopsida
Rumex acetosella,Magnoliopsida
Triplasis purpurea,Magnoliopsida
Carduus spinosissimus,Magnoliopsida
Eupatorium hyssopifolium,Magnoliopsida
Schizachyrium scoparium,Magnoliopsida
Krigia virginica,Magnoliopsida
Aristida tuberculosa,Magnoliopsida
Rubus argutus,Magnoliopsida
Panicum dichotomiflorum,Magnoliopsida
Panicum sphaerocarpon,Magnoliopsida
Aralia spinos,Magnoliopsida
Eupatorium capillifolium,Magnoliopsida
Linum virginianum,Magnoliopsida
TORA ,Insecta
Strophostyles helvola,Magnoliopsida
Juncus canadensis,Magnoliopsida
Panicum lanuginosum,Magnoliopsida
Eragrostis spectabilis,Magnoliopsida
Gnaphalium purpureum,Magnoliopsida
Centella erect,Magnoliopsida
Baccharis halimifoli,Magnoliopsida
Juncus effuses,Magnoliopsida
Festuca sciurea,Magnoliopsida
Hypericum hypericoides,Magnoliopsida
Gnaphalium chilense,Magnoliopsida
Agalinus purpurea,Cyanophyceae
Monarda punctata,Magnoliopsida
Parthenocissus quinquefolia,Magnoliopsida
Linum medium,Magnoliopsida
Morella cerifer,Magnoliopsida
Euphorbia ammannioides,Magnoliopsida
Apocynum cannabinum,Magnoliopsida
Linaria canadensis,Magnoliopsida
Fimbristylis caroliniana,Magnoliopsida
Elymus virginicus,Magnoliopsida
Cakile edentula,Magnoliopsida
Abramis brama,Actinopteri
Tinca tinca,Actinopteri
Rutilus rutilus,Actinopteri
Blicca bjoerkna,Actinopteri
Gobio gobio,Actinopteri
Gymnocephalus cernuus,Actinopteri
Perca fluviatilis,Actinopteri
Barbatula barbatula,Actinopteri
Carassius gibelio,Actinopteri
Squalius cephalus,Actinopteri
Pseudorasbora parva,Actinopteri
Sander lucioperca,Actinopteri
Rhodeus amarus,Actinopteri
Scardinius erythrophthalmus,Actinopteri
Cobitis taenia,Actinopteri
Leuciscus idus,Actinopteri
Cottus gobio,Actinopteri
Liza ramada,Actinopteri
Alburnus alburnus,Actinopteri
Leuciscus leuciscus,Actinopteri
Silurus glanis,Actinopteri
Lampetra planeri,Hyperoartia
Abudefduf vaigiensis,Actinopteri
Chromis notata,Actinopteri
Iniistius melanopus,Actinopteri
Kyphosus cinerascens,Actinopteri
Pempheris oualensis,Actinopteri
Chelon subviridis,Actinopteri
Leptoscarus vaigiensis,Actinopteri
Pempheris vanicolensis,Actinopteri
Sardinella lemuru,Actinopteri
Prognichthys brevipinnis,Actinopteri
Archamia fucata,Actinopteri
Chelon macrolepis,Actinopteri
Epinephelus macrospilos,Actinopteri
Hemiramphus lutkei,Actinopteri
Moolgarda seheli,Actinopteri
Tylosurus melanotus,Actinopteri
Ostorhinchus doederleini,Actinopteri
Prionurus scalprum,Actinopteri
Sardinella hualiensis,Actinopteri
Hypoatherina woodwardi,Actinopteri
Encrasicholina punctifer,Actinopteri
Cypselurus oligolepis,Actinopteri
Scatophagus argus,Actinopteri
Cheilopogon suttoni,Actinopteri
Doryichthys boaja,Actinopteri
Cheilopogon abei,Actinopteri
Cheilopogon unicolor,Actinopteri
Uraspis helvola,Actinopteri
Kyphosus vaigiensis,Actinopteri
Lates calcarifer,Actinopteri
Strongylura leiura,Actinopteri
Thryssa chefuensis,Actinopteri
Monodactylus argenteus,Actinopteri
Pomadasys quadrilineatus,Actinopteri
Istiblennius edentulus,Actinopteri
Pseudolabrus sieboldi,Actinopteri
Oedalechilus labiosus,Actinopteri
Abudefduf lorenzi,Actinopteri
Nuchequula mannusella,Actinopteri
Blenniella periophthalmus,Actinopteri
Petroscirtes breviceps,Actinopteri
Chaetodon speculum,Actinopteri
Eleutheronema rhadinum,Actinopteri
Ostorhinchus aureus,Actinopteri
Ostorhinchus cookii,Actinopteri
Hippocampus biocellatus,Actinopteri
Ablabys taenianotus,Actinopteri
Stegastes altus,Actinopteri
Cheilopogon spilonotopterus,Actinopteri
Stegastes apicalis,Actinopteri
Thalassoma lunare,Actinopteri
Takifugu niphobles,Actinopteri
Acanthurus maculiceps,Actinopteri
Platyrhina tangi,Chondrichthyes
Apogon coccineus,Actinopteri
Halichoeres miniatus,Actinopteri
Plectorhinchus lineatus,Actinopteri
Scorpaenopsis cirrosa,Actinopteri
Scorpaenodes guamensis,Actinopteri
Strongylura anastomella,Actinopteri
Hyporhamphus dussumieri,Actinopteri
Epinephelus corallicola,Actinopteri
Gymnothorax favagineus,Actinopteri
Parablennius yatabei,Actinopteri
Cypselurus naresii,Actinopteri
Inegocia ochiaii,Actinopteri
Chelon affinis,Actinopteri
Stethojulis terina,Actinopteri
Girella mezina,Actinopteri
Halichoeres melanochir,Actinopteri
Apogon unicolor,Actinopteri
Chaetodon kleinii,Actinopteri
Neopomacentrus azysron,Actinopteri
Adelosebastes latens,Actinopteri
Stegastes insularis,Actinopteri
Grammatobothus krempfi,Actinopteri
Pervagor janthinosoma,Actinopteri
Heniochus singularius,Actinopteri
Bodianus mesothorax,Actinopteri
Pterocaesio tile,Actinopteri
Scarus rivulatus,Actinopteri
Dentex abei,Actinopteri
Kuhlia marginata,Actinopteri
Chaetodon octofasciatus,Actinopteri
Ostorhinchus holotaenia,Actinopteri
Thryssa baelama,Actinopteri
Entomacrodus striatus,Actinopteri
Hypoatherina tsurugae,Actinopteri
Sardinella sindensis,Actinopteri
Solegnathus hardwickii,Actinopteri
Euleptorhamphus viridis,Actinopteri
Scolopsis bilineata,Actinopteri
Oxymonacanthus longirostris,Actinopteri
Pervagor aspricaudus,Actinopteri
Encrasicholina heteroloba,Actinopteri
Chaetodon modestus,Actinopteri
Heniochus monoceros,Actinopteri
Naso maculatus,Actinopteri
Cypselurus poecilopterus,Actinopteri
Uropterygius micropterus,Actinopteri
Ostorhinchus novemfasciatus,Actinopteri
Rastrelliger faughni,Actinopteri
Equulites leuciscus,Actinopteri
Ilisha elongata,Actinopteri
Megalops cyprinoides,Actinopteri
Atropus atropos,Actinopteri
Konosirus punctatus,Actinopteri
Photopectoralis aureus,Actinopteri
Nematalosa japonica,Actinopteri
Ichthyscopus lebeck,Actinopteri
Carangoides plagiotaenia,Actinopteri
Strongylura strongylura,Actinopteri
Chromis lepidolepis,Actinopteri
Platybelone platyura,Insecta
Diaptomus minutus,Hexanauplia
Ceriodaphnia quadrangula,Branchiopoda
Cyclopoid copepodids,Copepoda
Cyclopoid copepod,Copepoda
Eurycercus lamellatus,Branchiopoda
Daphnia schodleri,Branchiopoda
Ergasilus chautauquaensis,Hexanauplia
Ambrosia psilostachya,Magnoliopsida
Asclepias viridis,Magnoliopsida
Dichanthelium oligosanthes,Magnoliopsida
Liatris squarrosa,Magnoliopsida
Mimosa nuttallii,Magnoliopsida
Solidago rigida,Magnoliopsida
Sorghastrum nutans,Magnoliopsida
Sporobolus compositus,Magnoliopsida
Symphyotrichum ,Magnoliopsida
Bothriochloa saccharoides,Magnoliopsida
Croton glandulosus,Magnoliopsida
Psoralidium tenuiflorum,Magnoliopsida
Scutellaria parvula,Magnoliopsida
Solidago nemoralis,Magnoliopsida
Coreopsis grandiflora,Magnoliopsida
Dalea purpurea,Magnoliopsida
Oxalis stricta,Magnoliopsida
Stenosiphon linifolius,Magnoliopsida
Lespedeza stuevei,Magnoliopsida
Salvia azurea,Magnoliopsida
Ruellia humilis,Magnoliopsida
Desmanthus illinoensis,Magnoliopsida
Dianthus armeria,Magnoliopsida
Elymus canadensis,Magnoliopsida
Erigeron strigosus,Magnoliopsida
Galium virgatum,Magnoliopsida
Lespedeza hirta,Magnoliopsida
Lithospermum incisum,Magnoliopsida
Panicum virgatum,Magnoliopsida
Rubus calycinoides,Magnoliopsida
solidago drummondii,Magnoliopsida
Viola bicolor,Magnoliopsida
Calylophus serrulatus,Magnoliopsida
Ratibida columnifera,Magnoliopsida
Rubus pentalobus,Magnoliopsida
Chaerophyllum tainturieri,Magnoliopsida
Chamaecrista fasciculata,Magnoliopsida
Plantago virginica,Magnoliopsida
Trifolium repens,Magnoliopsida
Diodia virginiana,Magnoliopsida
Sabatia campestris,Magnoliopsida
Tragia betonicifolia,Magnoliopsida
Carex brevior,Magnoliopsida
Polygala incarnata,Magnoliopsida
Stipa tenuissima,Magnoliopsida
Andropogon gerardii,Magnoliopsida
Croton punctatus,Magnoliopsida
Solidago ludiviciana,Magnoliopsida
Symphyotrichum ontarionsis,Magnoliopsida
Amphiachyris dracunculoides,Magnoliopsida
Prunus gracilis,Magnoliopsida
Eragrostis curvula,Magnoliopsida
Aristida oligantha,Magnoliopsida
Euphorbia dentata,Magnoliopsida
Panicum capillare,Magnoliopsida
Prunus angustifolia,Magnoliopsida
Diodia teres,Magnoliopsida
Gaillardia aestivalis,Magnoliopsida
Muhlenbergia ,Magnoliopsida
Buglossoides arvensis,Magnoliopsida
Dalea candida,Magnoliopsida
Eragrostis trichodes,Magnoliopsida
Sideroxylon lanuginosum,Magnoliopsida
Juncus marginatus,Magnoliopsida
Euphorbia hexagona,Magnoliopsida
Hedyotis nigricans,Magnoliopsida
Ulmus rubra,Magnoliopsida
Aristida purpurascens,Magnoliopsida
Cercis canadensis,Magnoliopsida
Rosa spinosissima,Magnoliopsida
Sporobolus neglectus,Magnoliopsida
Bothriochloa ischaemum,Magnoliopsida
Cynodon dactylon,Magnoliopsida
Croton monanthogynus,Magnoliopsida
Celtis occidentalis,Magnoliopsida
Tridens flavus,Magnoliopsida
Haplopappus ciliatus,Magnoliopsida
Cirsium altissimum,Magnoliopsida
Scleria ciliata,Magnoliopsida
Hedeoma hispida,Magnoliopsida
Linum sulcatum,Magnoliopsida
Setaria parviflora,Magnoliopsida
Cornus drummondii,Magnoliopsida
Desmodium paniculatum,Magnoliopsida
Keratella crassa,Eurotatoria
Keratella taurocephala,Eurotatoria
Leptodiaptomus minutus,Hexanauplia
Bosminidae ,Branchiopoda
Daphnia longiremis,Branchiopoda
Gastropus hyptopus,Eurotatoria
Gastropus stylifer,Eurotatoria
Keratella earlinae,Eurotatoria
Keratella hiemalis,Eurotatoria
Notholca michiganensis,Eurotatoria
Keratella ticinensis,Eurotatoria
Holopedium gibberum,Branchiopoda
Polyarthra major,Eurotatoria
Trichocerca birostris,Eurotatoria
Lecane inermis,Eurotatoria
Lecane tenuiseta,Eurotatoria
Daphnia dubia,Branchiopoda
Ploesoma lenticulare,Eurotatoria
Trichocerca rousseleti,Eurotatoria
Unknown rotifer,Actinopteri
Unknown rotifer2,Actinopteri
Monostyla obtusa,Eurotatoria
Manfredium eudactylotum,Eurotatoria
Lecane mira,Eurotatoria
Collotheca mutabilis,Eurotatoria
Lepadella patella,Eurotatoria
Lecane clara,Eurotatoria
Daphnia dentifera,Branchiopoda
Orthocyclops modestus,Copepoda
Keratella serrulata,Eurotatoria
Euchlanis pellucida,Eurotatoria
Ophryoxus gracilis,Branchiopoda
Testudinella reflexa,Eurotatoria
Ascomorpha saltans,Eurotatoria
Skistodiaptomus pallidus,Hexanauplia
Trochosphaera solstitialis,Monogononta
Lepadella acuminata,Eurotatoria
Ploesoma truncatum,Eurotatoria
Eucyclops agilis,Hexanauplia
Trichocerca capucina,Eurotatoria
Anuraeopsis fissa,Eurotatoria
Ilyocryptus spinifer,Branchiopoda
Polyphemus pediculus,Branchiopoda
Lecane leontina,Eurotatoria
Lecane tudicola,Eurotatoria
Cryptomonas erosa,Cryptophyceae
Monodus ,Xanthophyceae
Entomoneis ornata,Bacillariophyceae
Erkenia subaequiciliata,Chrysophyceae
Gymnodinium sp3,Dinophyceae
Aphanothece nidulans,Cyanophyceae
Chromulina ,Chrysophyceae
Chroococcaceae ,Cyanophyceae
Cyanocatena planctonica,Cyanophyceae
Cyanogranis ferruginea,Magnoliopsida
Lyngbya lagerheimia,Trebouxiophyceae
Merismopedia warmingiana,Cyanophyceae
Microcystis flos-aquae,Cyanophyceae
Monoraphidium capricornutum,Chlorophyceae
Oocystis parva,Trebouxiophyceae
Pseudanabaena mucicola,Cyanophyceae
Quadrigula lacustris,Chlorophyceae
Sphaerocystis schroeteri,Chlorophyceae
Synechococcus sp1,Cyanophyceae
Synechocystis ,Cyanophyceae
Woronichinia naegeliana,Cyanophyceae
Anabaena lemmermannii,Cyanophyceae
Aphanocapsa delicatissima,Cyanophyceae
Aphanocapsa holsatica,Cyanophyceae
Chrysochromulina parva,Coccolithophyceae
Closterium moniliferum,Zygnematophyceae
Coelastrum microporum,Chlorophyceae
Cuspidothrix issatschenkoi,Cyanophyceae
Cyclotella ocellata,Coscinodiscophyceae
Cylindrospermopsis raciborskii,Cyanophyceae
Ellipsoidion ,Eustigmatophyceae
Gomphosphaeria lacustris,Cyanophyceae
Lyngbya limnetica,Cyanophyceae
Lyngbya subtilis,Cyanophyceae
Merismopedia tenuissima,Cyanophyceae
Microcystis wesenbergii,Cyanophyceae
Monomastix astigmata,Arachnida
Pseudanabaena ,Cyanophyceae
Pseudanabaena limnetica,Cyanophyceae
Pyramichlamys dissecta,Magnoliopsida
Selenastrum minutum,Chlorophyceae
Synedra filiformis,Fragilariophyceae
